m4top,ht,njet,nbjet,nlep,met,met_phi,lep_pt0,lep_pt1,lep_pt2,lep_pt3,lep_pt4,lep_eta0,lep_eta1,lep_eta2,lep_eta3,lep_eta4,lep_phi0,lep_phi1,lep_phi2,lep_phi3,lep_phi4,jet_pt0,jet_pt1,jet_pt2,jet_pt3,jet_pt4,jet_pt5,jet_pt6,jet_pt7,jet_pt8,jet_pt9,jet_eta0,jet_eta1,jet_eta2,jet_eta3,jet_eta4,jet_eta5,jet_eta6,jet_eta7,jet_eta8,jet_eta9,jet_phi0,jet_phi1,jet_phi2,jet_phi3,jet_phi4,jet_phi5,jet_phi6,jet_phi7,jet_phi8,jet_phi9,jet_isb0,jet_isb1,jet_isb2,jet_isb3,jet_isb4,jet_isb5,jet_isb6,jet_isb7,jet_isb8,jet_isb9
-99.0,1218.17687988,5,1,1,354.571418073,3.1124408681,77.7123718262,95.4176177979,67.3660202026,0.0,0.0,0.647161483765,0.742011487484,-2.45635604858,0.0,0.0,3.05855298042,2.89529943466,-0.251702666283,0.0,0.0,381.827301025,334.306976318,193.660614014,132.6665802,98.0030822754,0.0,0.0,0.0,0.0,0.0,-0.213226675987,-0.0423439890146,-0.861675560474,0.398173332214,-0.131667643785,0.0,0.0,0.0,0.0,0.0,0.240257501602,-2.99305200577,-0.195928305387,0.0270373225212,-0.383046925068,0.0,0.0,0.0,0.0,0.0,0,1,0,0,0,0,0,1,0,0
-99.0,741.441467285,6,1,1,11.373845774,-1.18493826879,26.5481395721,95.4176177979,67.3660202026,0.0,0.0,1.30416834354,0.742011487484,-2.45635604858,0.0,0.0,2.77394294739,2.89529943466,-0.251702666283,0.0,0.0,288.473907471,167.215835571,103.862640381,74.3815155029,45.0132217407,35.946144104,0.0,0.0,0.0,0.0,0.216387465596,1.21189725399,0.193418502808,-2.36725568771,1.98267507553,2.19339346886,0.0,0.0,0.0,0.0,0.107177346945,2.37749099731,-0.581455588341,-2.25058412552,-2.1959836483,-1.35880875587,0.0,0.0,0.0,0.0,0,0,1,0,0,0,0,1,0,0
-99.0,469.911071777,6,2,0,39.4201148698,1.608827702,26.5481395721,95.4176177979,67.3660202026,0.0,0.0,1.30416834354,0.742011487484,-2.45635604858,0.0,0.0,2.77394294739,2.89529943466,-0.251702666283,0.0,0.0,121.483711243,95.7531051636,81.2832489014,71.9714126587,60.5257568359,38.893825531,0.0,0.0,0.0,0.0,0.109887748957,-2.26825499535,-0.742476522923,0.218064263463,-1.97442817688,0.0623869523406,0.0,0.0,0.0,0.0,-1.53844106197,1.7843914032,3.11970567703,-0.34332382679,0.744019567966,2.40151810646,0.0,0.0,0.0,0.0,0,1,0,1,0,0,0,1,0,0
-99.0,727.250549316,6,3,0,14.4962691755,2.547722664,26.5481395721,95.4176177979,67.3660202026,0.0,0.0,1.30416834354,0.742011487484,-2.45635604858,0.0,0.0,2.77394294739,2.89529943466,-0.251702666283,0.0,0.0,309.269042969,144.89704895,95.0267562866,65.5629806519,57.5900039673,54.9047470093,0.0,0.0,0.0,0.0,-0.99904948473,-1.16051232815,-1.97329473495,-1.74893426895,-0.572942733765,-0.927193045616,0.0,0.0,0.0,0.0,0.344829201698,-2.72927427292,-3.07001280785,-2.31757044792,0.803421318531,-1.00840079784,0.0,0.0,0.0,0.0,1,0,0,0,1,1,0,1,0,0
-99.0,562.815551758,8,3,0,18.7948297363,-1.83468751973,26.5481395721,95.4176177979,67.3660202026,0.0,0.0,1.30416834354,0.742011487484,-2.45635604858,0.0,0.0,2.77394294739,2.89529943466,-0.251702666283,0.0,0.0,151.282196045,123.039672852,83.5633239746,68.2254180908,55.0532455444,27.732088089,27.1370792389,26.7825031281,0.0,0.0,0.235608100891,1.94070601463,0.20362508297,0.958273589611,1.01571238041,0.833977937698,-0.0251063853502,1.27430272102,0.0,0.0,-1.02564632893,1.31436443329,1.91453444958,2.83288884163,-0.0178369749337,-0.633207857609,-0.618510723114,1.89169752598,0.0,0.0,0,0,1,1,1,0,0,0,0,0
-99.0,1347.50683594,7,2,1,8.8184140625,2.47377720823,266.817749023,95.4176177979,67.3660202026,0.0,0.0,-0.505893111229,0.742011487484,-2.45635604858,0.0,0.0,2.81146860123,2.89529943466,-0.251702666283,0.0,0.0,579.956420898,119.187950134,111.997306824,99.3940124512,87.9305877686,49.3232002258,32.8994903564,0.0,0.0,0.0,-1.53599667549,0.625307559967,-0.872698068619,1.00947332382,-0.644465982914,-0.297607511282,-1.41189432144,0.0,0.0,0.0,-0.0961006879807,-2.32524394989,-2.92469191551,-1.4556593895,2.42767095566,-2.12494635582,2.10330414772,0.0,0.0,0.0,0,0,0,1,1,0,0,0,0,0
-99.0,209.150924683,3,2,1,85.7552578649,-0.37403900972,43.7672920227,95.4176177979,67.3660202026,0.0,0.0,2.43014597893,0.742011487484,-2.45635604858,0.0,0.0,0.760229408741,2.89529943466,-0.251702666283,0.0,0.0,90.837097168,48.1870956421,26.3594532013,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.495253235102,-0.110216923058,0.447648882866,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.90744709969,-2.79136776924,1.83678627014,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0,1,1,1,0,0,0,0,0
-99.0,313.314239502,4,1,0,100.603654992,-1.57925563104,43.7672920227,95.4176177979,67.3660202026,0.0,0.0,2.43014597893,0.742011487484,-2.45635604858,0.0,0.0,0.760229408741,2.89529943466,-0.251702666283,0.0,0.0,129.800582886,100.158309937,53.9560661316,29.3992824554,0.0,0.0,0.0,0.0,0.0,0.0,1.43579530716,-0.271220386028,-1.46814405918,-0.440219908953,0.0,0.0,0.0,0.0,0.0,0.0,-0.842603504658,1.99411952496,2.4020049572,0.45438849926,0.0,0.0,0.0,0.0,0.0,0.0,0,0,1,0,1,0,0,0,0,0
-99.0,241.363357544,2,0,1,5.63374422574,1.56320391161,59.7285423279,95.4176177979,67.3660202026,0.0,0.0,-0.968720495701,0.742011487484,-2.45635604858,0.0,0.0,-0.343467533588,2.89529943466,-0.251702666283,0.0,0.0,137.504364014,44.130443573,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.586932063103,-0.0337686724961,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-2.7146487236,1.19317102432,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,1,0,1,0,0,0,0,0
-99.0,1654.50134277,4,1,1,7.98342098079,-1.73705988951,98.4723434448,95.4176177979,67.3660202026,0.0,0.0,0.506532073021,0.742011487484,-2.45635604858,0.0,0.0,1.14160084724,2.89529943466,-0.251702666283,0.0,0.0,843.069152832,448.867492676,234.617645264,29.4747276306,0.0,0.0,0.0,0.0,0.0,0.0,0.468910306692,0.590589463711,0.678274035454,0.738425552845,0.0,0.0,0.0,0.0,0.0,0.0,-1.90107011795,1.44565761089,0.98123472929,1.9101524353,0.0,0.0,0.0,0.0,0.0,0.0,0,0,1,0,1,0,0,0,0,0
-99.0,108.060775757,2,1,0,102.170284481,-2.12347067158,98.4723434448,95.4176177979,67.3660202026,0.0,0.0,0.506532073021,0.742011487484,-2.45635604858,0.0,0.0,1.14160084724,2.89529943466,-0.251702666283,0.0,0.0,66.7395935059,41.321182251,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.74575603008,-1.51847374439,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.49820971489,1.65788543224,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0,1,0,1,0,0,0,0,0
-99.0,717.27935791,9,2,0,8.35452857671,-2.6186389398,98.4723434448,95.4176177979,67.3660202026,0.0,0.0,0.506532073021,0.742011487484,-2.45635604858,0.0,0.0,1.14160084724,2.89529943466,-0.251702666283,0.0,0.0,169.36076355,123.60987854,110.200958252,79.9186859131,58.0032119751,57.7296295166,48.8056602478,37.501209259,32.1493644714,0.0,0.705397427082,1.1794025898,1.22434508801,0.287861734629,-0.462362736464,0.820159852505,-0.782867252827,0.645703852177,2.33802914619,0.0,-0.0308133922517,2.43880558014,-2.08251857758,-1.49326753616,1.14333331585,-1.78072047234,2.04341602325,0.805161058903,2.48816037178,0.0,0,0,1,0,0,0,0,0,1,0
-99.0,406.443054199,7,2,0,15.7175043092,-0.949849693362,98.4723434448,95.4176177979,67.3660202026,0.0,0.0,0.506532073021,0.742011487484,-2.45635604858,0.0,0.0,1.14160084724,2.89529943466,-0.251702666283,0.0,0.0,106.552093506,74.457824707,60.4741630554,59.7232551575,48.6836662292,28.2946605682,28.2574176788,0.0,0.0,0.0,-1.6415553093,-0.930056393147,-0.794309318066,-1.05869853497,-1.89248347282,-2.43472146988,-1.57817471027,0.0,0.0,0.0,2.90148544312,-0.495233595371,2.87135601044,1.13844490051,-1.3185198307,1.06302607059,-0.741140127182,0.0,0.0,0.0,0,1,0,1,0,0,0,0,1,0
-99.0,312.174713135,4,1,0,45.6205089468,-1.8501143255,98.4723434448,95.4176177979,67.3660202026,0.0,0.0,0.506532073021,0.742011487484,-2.45635604858,0.0,0.0,1.14160084724,2.89529943466,-0.251702666283,0.0,0.0,127.189109802,98.2604598999,58.8917388916,27.833404541,0.0,0.0,0.0,0.0,0.0,0.0,-0.329341739416,-0.87412661314,-0.310008436441,-0.11384677887,0.0,0.0,0.0,0.0,0.0,0.0,-1.55801808834,1.28646206856,1.98019468784,-1.97779512405,0.0,0.0,0.0,0.0,0.0,0.0,1,0,0,0,0,0,0,0,1,0
-99.0,664.56817627,8,2,0,0.299531433105,1.13058296824,98.4723434448,95.4176177979,67.3660202026,0.0,0.0,0.506532073021,0.742011487484,-2.45635604858,0.0,0.0,1.14160084724,2.89529943466,-0.251702666283,0.0,0.0,254.553543091,135.969284058,97.7858047485,44.0565071106,39.5897026062,34.4530906677,32.5441169739,25.6161727905,0.0,0.0,-1.29905390739,-0.91954189539,0.765036702156,-0.671671926975,-1.05464327335,-0.764432013035,-0.459705293179,0.970190823078,0.0,0.0,1.93889069557,-0.573269844055,-1.766310215,-1.65063178539,-3.06517481804,-2.33832359314,-0.967694759369,-1.35547566414,0.0,0.0,0,1,1,0,0,0,0,0,1,0
-99.0,455.729492188,8,2,0,0.23749002927,0.0184932270275,98.4723434448,95.4176177979,67.3660202026,0.0,0.0,0.506532073021,0.742011487484,-2.45635604858,0.0,0.0,1.14160084724,2.89529943466,-0.251702666283,0.0,0.0,94.9156417847,86.8206253052,75.1930770874,56.9859848022,43.4207992554,38.0397338867,35.0588607788,25.2947311401,0.0,0.0,2.24620008469,-1.01130664349,-1.17539620399,-0.00156345916912,2.27573299408,0.182207912207,1.21554374695,0.928631126881,0.0,0.0,1.98780095577,-1.91399121284,-0.172754764557,-1.5131213665,-1.32067191601,1.7722132206,1.82368183136,-0.551906764507,0.0,0.0,1,0,1,0,0,0,0,0,1,0
-99.0,689.127807617,7,2,0,4.94351080601,-0.574672994062,98.4723434448,95.4176177979,67.3660202026,0.0,0.0,0.506532073021,0.742011487484,-2.45635604858,0.0,0.0,1.14160084724,2.89529943466,-0.251702666283,0.0,0.0,201.370742798,192.422821045,100.812599182,73.9749145508,43.6304016113,42.8944587708,34.0218238831,0.0,0.0,0.0,0.43577849865,1.13571155071,0.591770887375,0.395795762539,0.194546073675,0.261967808008,-1.0555614233,0.0,0.0,0.0,0.499853253365,-3.0092279911,-0.606262803078,3.14049053192,-0.940093994141,1.84249544144,-2.09238982201,0.0,0.0,0.0,0,0,1,0,1,0,0,0,1,0
-99.0,613.65057373,2,2,1,147.932092123,-0.0525111253801,104.686904907,95.4176177979,67.3660202026,0.0,0.0,-1.11158657074,0.742011487484,-2.45635604858,0.0,0.0,-0.571300148964,2.89529943466,-0.251702666283,0.0,0.0,393.023223877,115.940467834,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.137018337846,-0.885467886925,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.47386884689,-1.20359492302,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1,1,0,1,0,0,0,1,0
-99.0,290.801116943,3,2,1,92.5268332355,-0.0507770401313,33.6693496704,95.4176177979,67.3660202026,0.0,0.0,-0.326132029295,0.742011487484,-2.45635604858,0.0,0.0,-0.430270522833,2.89529943466,-0.251702666283,0.0,0.0,135.996154785,95.1046295166,26.0309829712,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.329745531082,-1.26195263863,0.162408769131,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-2.10590314865,1.76338016987,1.8450268507,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1,0,0,1,0,0,0,1,0
-99.0,701.231323242,6,1,0,0.0,0.0,33.6693496704,95.4176177979,67.3660202026,0.0,0.0,-0.326132029295,0.742011487484,-2.45635604858,0.0,0.0,-0.430270522833,2.89529943466,-0.251702666283,0.0,0.0,224.251739502,219.932250977,103.040061951,76.8545913696,47.2707214355,29.881893158,0.0,0.0,0.0,0.0,-2.19645905495,-1.35689997673,-2.0215408802,-2.45565485954,-0.0676640346646,-1.26311075687,0.0,0.0,0.0,0.0,-1.88937902451,1.09355342388,0.891676902771,-2.37664365768,-2.98321795464,-0.77699637413,0.0,0.0,0.0,0.0,0,0,0,0,0,1,0,0,1,0
-99.0,455.806518555,4,0,0,7.11498779297,0.0611463546809,33.6693496704,95.4176177979,67.3660202026,0.0,0.0,-0.326132029295,0.742011487484,-2.45635604858,0.0,0.0,-0.430270522833,2.89529943466,-0.251702666283,0.0,0.0,185.294509888,135.577102661,106.532798767,28.4020996094,0.0,0.0,0.0,0.0,0.0,0.0,-0.145637154579,-0.966946423054,-0.574211061001,0.445310115814,0.0,0.0,0.0,0.0,0.0,0.0,0.111016049981,2.93946647644,-2.92209148407,-0.962053358555,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,1,0,0,1,0
-99.0,378.833679199,7,1,0,135.667694309,-0.3414386808,33.6693496704,95.4176177979,67.3660202026,0.0,0.0,-0.326132029295,0.742011487484,-2.45635604858,0.0,0.0,-0.430270522833,2.89529943466,-0.251702666283,0.0,0.0,68.2487792969,59.4090957642,58.3305397034,54.2929611206,51.1108093262,49.5207328796,37.9207839966,0.0,0.0,0.0,-0.976483881474,-0.277062863111,-0.516312122345,0.739224672318,2.05741095543,0.447372704744,0.89879065752,0.0,0.0,0.0,-2.94640302658,1.53519761562,0.776480257511,2.99857878685,-2.24429607391,-2.11399364471,1.33393025398,0.0,0.0,0.0,1,0,0,0,0,0,0,0,1,0
-99.0,405.980224609,5,1,1,35.2614636866,-1.15035115115,76.0562744141,95.4176177979,67.3660202026,0.0,0.0,1.42257118225,0.742011487484,-2.45635604858,0.0,0.0,-0.887550711632,2.89529943466,-0.251702666283,0.0,0.0,89.4216766357,89.0502319336,71.5835266113,52.6164016724,27.2521018982,0.0,0.0,0.0,0.0,0.0,0.891876459122,1.91419887543,1.71323263645,0.94068056345,2.40223002434,0.0,0.0,0.0,0.0,0.0,1.24418473244,-1.89605259895,1.87697732449,2.99584150314,1.89391863346,0.0,0.0,0.0,0.0,0.0,0,1,0,0,0,0,0,0,1,0
-99.0,3088.78369141,10,4,0,114.503399733,-1.60198803862,76.0562744141,95.4176177979,67.3660202026,0.0,0.0,1.42257118225,0.742011487484,-2.45635604858,0.0,0.0,-0.887550711632,2.89529943466,-0.251702666283,0.0,0.0,920.889404297,667.387329102,589.007995605,440.0262146,119.870643616,109.579170227,92.286895752,66.6884231567,45.6513328552,37.3964729309,0.317026376724,0.371531456709,0.767436087132,-0.08189355582,0.512422740459,-1.06233584881,-0.971791982651,-0.698184132576,-0.588382363319,-0.423889786005,1.26196241379,-2.24578070641,0.987519860268,-1.63000655174,-2.71605372429,-1.64871990681,3.09634900093,-2.2239177227,0.189583733678,-0.979062259197,0,0,0,0,1,1,0,1,0,1
-99.0,545.08972168,7,1,1,69.4238224762,-0.266731495297,76.853553772,95.4176177979,67.3660202026,0.0,0.0,0.787107408047,0.742011487484,-2.45635604858,0.0,0.0,0.304724127054,2.89529943466,-0.251702666283,0.0,0.0,105.6092453,97.5949172974,76.3670501709,70.3534240723,46.9437561035,44.8220252991,26.5457572937,0.0,0.0,0.0,0.944140791893,0.494797199965,0.784672141075,-1.51942312717,1.43446958065,-1.25490796566,-1.83150613308,0.0,0.0,0.0,-2.56404733658,-1.12166082859,2.8966588974,2.14520263672,-1.03894329071,2.59155797958,1.24833548069,0.0,0.0,0.0,0,1,0,0,0,0,0,1,0,1
-99.0,458.506378174,5,2,0,6.57092499033,-1.78236875544,76.853553772,95.4176177979,67.3660202026,0.0,0.0,0.787107408047,0.742011487484,-2.45635604858,0.0,0.0,0.304724127054,2.89529943466,-0.251702666283,0.0,0.0,152.304504395,131.958435059,70.6852798462,67.0373458862,36.5208282471,0.0,0.0,0.0,0.0,0.0,-0.374628543854,-0.662311732769,-1.1269774437,-1.08183646202,-0.856416344643,0.0,0.0,0.0,0.0,0.0,0.764389157295,-2.94515037537,0.165100112557,-1.86663424969,2.13220214844,0.0,0.0,0.0,0.0,0.0,0,0,1,1,0,0,0,1,0,1
-99.0,672.001464844,4,2,1,85.685361673,3.02781137869,129.914505005,95.4176177979,67.3660202026,0.0,0.0,-0.885695934296,0.742011487484,-2.45635604858,0.0,0.0,-2.9427754879,2.89529943466,-0.251702666283,0.0,0.0,300.224456787,107.736320496,81.0323562622,53.093837738,0.0,0.0,0.0,0.0,0.0,0.0,-0.174777805805,-0.743143320084,-0.649118602276,-1.29085564613,0.0,0.0,0.0,0.0,0.0,0.0,0.12160423398,-2.48538756371,0.741723775864,-2.74135732651,0.0,0.0,0.0,0.0,0.0,0.0,0,1,1,0,0,0,0,1,0,1
-99.0,780.491760254,7,2,0,34.7003977504,-2.13253944774,129.914505005,95.4176177979,67.3660202026,0.0,0.0,-0.885695934296,0.742011487484,-2.45635604858,0.0,0.0,-2.9427754879,2.89529943466,-0.251702666283,0.0,0.0,291.561584473,256.257537842,72.1328964233,52.4279441833,50.7312889099,28.7458553314,28.6347808838,0.0,0.0,0.0,1.81064915657,1.42568540573,2.28559947014,2.22070431709,1.30280864239,2.21528673172,0.248870164156,0.0,0.0,0.0,1.57918190956,-1.18305945396,2.17342948914,0.760415792465,-0.532330155373,-2.73653149605,-1.07261455059,0.0,0.0,0.0,1,0,0,0,0,0,1,1,0,1
-99.0,804.806213379,5,1,1,44.7185609698,-2.80981775055,172.669555664,95.4176177979,67.3660202026,0.0,0.0,1.21581840515,0.742011487484,-2.45635604858,0.0,0.0,-1.58692836761,2.89529943466,-0.251702666283,0.0,0.0,205.186630249,180.24786377,110.004096985,94.1129379272,42.5851478577,0.0,0.0,0.0,0.0,0.0,-0.686650753021,1.38081645966,-1.28353440762,-0.985540986061,0.0628105178475,0.0,0.0,0.0,0.0,0.0,1.31125426292,-1.15429544449,1.44439470768,2.05872654915,-2.10765218735,0.0,0.0,0.0,0.0,0.0,0,1,0,0,0,0,1,1,0,1
-99.0,263.043548584,5,1,1,19.8369012107,0.308042245617,42.9760513306,95.4176177979,67.3660202026,0.0,0.0,1.55681550503,0.742011487484,-2.45635604858,0.0,0.0,-2.79526615143,2.89529943466,-0.251702666283,0.0,0.0,64.6644744873,52.970161438,44.2245635986,31.4802265167,26.7280750275,0.0,0.0,0.0,0.0,0.0,-2.28872323036,-1.82282650471,-0.606327176094,-2.34871935844,1.31018590927,0.0,0.0,0.0,0.0,0.0,0.903135538101,-0.10371863842,-2.78360819817,-1.19471156597,2.04459095001,0.0,0.0,0.0,0.0,0.0,0,0,1,0,0,0,1,1,0,1
-99.0,198.625869751,4,2,0,26.4410292306,2.07331631386,42.9760513306,95.4176177979,67.3660202026,0.0,0.0,1.55681550503,0.742011487484,-2.45635604858,0.0,0.0,-2.79526615143,2.89529943466,-0.251702666283,0.0,0.0,69.7554168701,63.6716957092,39.2832069397,25.9155578613,0.0,0.0,0.0,0.0,0.0,0.0,-0.305091708899,-1.22321557999,0.765552759171,1.75339186192,0.0,0.0,0.0,0.0,0.0,0.0,0.677858412266,-2.30525398254,-2.05701231956,-1.7295781374,0.0,0.0,0.0,0.0,0.0,0.0,0,1,0,1,0,0,1,1,0,1
-99.0,448.887908936,4,1,0,31.165237245,-0.811543335804,42.9760513306,95.4176177979,67.3660202026,0.0,0.0,1.55681550503,0.742011487484,-2.45635604858,0.0,0.0,-2.79526615143,2.89529943466,-0.251702666283,0.0,0.0,214.608352661,94.8929748535,79.9509277344,59.4356460571,0.0,0.0,0.0,0.0,0.0,0.0,0.636805951595,1.14137935638,-0.246523335576,0.463432282209,0.0,0.0,0.0,0.0,0.0,0.0,-1.93384301662,1.17693018913,1.74369680882,0.888096094131,0.0,0.0,0.0,0.0,0.0,0.0,0,1,0,0,0,0,1,1,0,1
-99.0,596.048156738,6,2,0,11.6973371393,1.45697569729,42.9760513306,95.4176177979,67.3660202026,0.0,0.0,1.55681550503,0.742011487484,-2.45635604858,0.0,0.0,-2.79526615143,2.89529943466,-0.251702666283,0.0,0.0,163.334197998,152.329498291,124.754508972,56.0445556641,55.1422538757,44.4431419373,0.0,0.0,0.0,0.0,-0.634702503681,-0.667125105858,-0.111277490854,-0.985611557961,0.746351540089,0.247803941369,0.0,0.0,0.0,0.0,1.24059617519,-1.83273100853,-2.1372179985,-1.02067482471,2.03671431541,0.392707675695,0.0,0.0,0.0,0.0,0,0,1,0,1,0,1,1,0,1
-99.0,578.773071289,5,2,1,38.094421875,-1.59626577757,67.778175354,95.4176177979,67.3660202026,0.0,0.0,0.941649794579,0.742011487484,-2.45635604858,0.0,0.0,2.96871709824,2.89529943466,-0.251702666283,0.0,0.0,231.51914978,118.392791748,74.6022567749,50.4987335205,35.981967926,0.0,0.0,0.0,0.0,0.0,0.538364231586,2.31395626068,0.374821871519,0.319087445736,0.958733975887,0.0,0.0,0.0,0.0,0.0,3.0984082222,0.13061773777,0.4545584023,-2.47245240211,-0.868352711201,0.0,0.0,0.0,0.0,0.0,1,0,0,1,0,0,1,1,0,1
-99.0,500.20111084,7,1,0,6.30139919991,-1.98405860568,67.778175354,95.4176177979,67.3660202026,0.0,0.0,0.941649794579,0.742011487484,-2.45635604858,0.0,0.0,2.96871709824,2.89529943466,-0.251702666283,0.0,0.0,113.226997375,96.9964828491,81.4020385742,78.266494751,50.5606498718,39.9916534424,39.7568359375,0.0,0.0,0.0,-0.627863585949,0.978748619556,1.25652122498,1.36691749096,0.310940980911,-0.737268209457,0.874814689159,0.0,0.0,0.0,-2.52561426163,-0.761758506298,0.193109497428,2.6284635067,-2.14536142349,-0.72901403904,3.0223505497,0.0,0.0,0.0,0,0,0,0,0,1,0,1,0,1
-99.0,546.803039551,6,2,2,0.0,0.0,52.6521224976,93.5105209351,67.3660202026,0.0,0.0,0.542555212975,1.03803777695,-2.45635604858,0.0,0.0,1.76659786701,0.505133807659,-0.251702666283,0.0,0.0,135.120346069,125.106590271,39.4626998901,37.8615493774,33.5001983643,29.5890083313,0.0,0.0,0.0,0.0,0.581872403622,-2.35394191742,1.88949871063,-1.96215808392,-0.481595903635,-0.997623622417,0.0,0.0,0.0,0.0,-2.93997240067,-2.9989669323,-2.01884555817,-0.322081178427,0.55190974474,-0.349793732166,0.0,0.0,0.0,0.0,0,0,1,0,0,1,0,1,0,1
-99.0,464.235046387,2,2,2,63.887037676,2.38811747668,54.7029190063,93.2602386475,67.3660202026,0.0,0.0,-0.41209051013,-0.461423456669,-2.45635604858,0.0,0.0,0.951223254204,-2.61128091812,-0.251702666283,0.0,0.0,190.051269531,126.220626831,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.11998653412,-0.745034515858,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0350115820765,-2.07333469391,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1,1,0,0,1,0,1,0,1
-99.0,466.078552246,4,1,3,41.9187578125,-3.04051341056,102.172622681,41.7788047791,48.2752876282,0.0,0.0,-1.01496660709,-0.0570084378123,-1.64820122719,0.0,0.0,1.41560697556,0.41279733181,-1.02583897114,0.0,0.0,98.0011444092,77.8307876587,50.5413742065,47.4784965515,0.0,0.0,0.0,0.0,0.0,0.0,-0.939888656139,0.578426003456,-0.153036773205,0.11461212486,0.0,0.0,0.0,0.0,0.0,0.0,-1.1501532793,-2.75593090057,2.16025090218,-1.4191403389,0.0,0.0,0.0,0.0,0.0,0.0,0,0,1,0,0,1,0,1,0,1
-99.0,340.351074219,5,2,1,27.5284595937,0.640673876491,77.9620285034,41.7788047791,48.2752876282,0.0,0.0,0.610916495323,-0.0570084378123,-1.64820122719,0.0,0.0,-1.19054472446,0.41279733181,-1.02583897114,0.0,0.0,96.3058395386,68.8954925537,41.7120819092,28.0395336151,27.4360980988,0.0,0.0,0.0,0.0,0.0,0.961290419102,0.65303081274,-0.25805079937,-0.150678545237,-0.997308731079,0.0,0.0,0.0,0.0,0.0,1.55310952663,-2.77134847641,-3.03576469421,0.117616474628,-0.862233877182,0.0,0.0,0.0,0.0,0.0,0,0,1,0,1,1,0,1,0,1
-99.0,601.356567383,6,2,0,67.5694066984,2.10870750908,77.9620285034,41.7788047791,48.2752876282,0.0,0.0,0.610916495323,-0.0570084378123,-1.64820122719,0.0,0.0,-1.19054472446,0.41279733181,-1.02583897114,0.0,0.0,213.755065918,129.203430176,98.0139923096,81.6066513062,53.1736450195,25.6038227081,0.0,0.0,0.0,0.0,0.207938820124,0.841697573662,0.939035177231,1.56071436405,-2.32363367081,0.525478959084,0.0,0.0,0.0,0.0,1.82610332966,-1.8865197897,-0.799523472786,-0.322072416544,-2.89510965347,0.543595671654,0.0,0.0,0.0,0.0,0,0,1,0,0,1,0,1,0,1
-99.0,473.376190186,6,2,0,18.7532597656,2.61635924399,77.9620285034,41.7788047791,48.2752876282,0.0,0.0,0.610916495323,-0.0570084378123,-1.64820122719,0.0,0.0,-1.19054472446,0.41279733181,-1.02583897114,0.0,0.0,164.006912231,83.748840332,68.8418426514,66.7277603149,54.0349655151,36.0158843994,0.0,0.0,0.0,0.0,-1.89159142971,-1.21695792675,-0.697905123234,-0.0722923129797,-1.23738729954,-0.57067322731,0.0,0.0,0.0,0.0,-0.506926238537,2.94843673706,2.52776765823,0.759957849979,1.02971315384,-1.20391190052,0.0,0.0,0.0,0.0,1,0,1,0,0,0,0,1,0,1
-99.0,1501.2388916,9,2,1,231.903241323,0.662464012515,130.378585815,41.7788047791,48.2752876282,0.0,0.0,-1.29565501213,-0.0570084378123,-1.64820122719,0.0,0.0,0.747572362423,0.41279733181,-1.02583897114,0.0,0.0,298.79296875,244.225280762,215.26776123,199.505065918,168.403289795,76.5573654175,67.9848175049,67.2482681274,32.8755226135,0.0,-0.447942137718,0.681738495827,-2.17013287544,0.427667528391,0.305978029966,-0.345678716898,-2.40211319923,1.41144323349,-1.74802780151,0.0,1.20299065113,-1.82125210762,-1.92545676231,-2.48782801628,1.77116501331,1.64341413975,-1.15834999084,-1.34354269505,-2.58240938187,0.0,1,0,1,0,0,0,0,0,0,1
-99.0,245.441650391,1,1,2,30.2517413928,2.97360741676,88.046661377,47.588722229,48.2752876282,0.0,0.0,-0.439415454865,-0.423671454191,-1.64820122719,0.0,0.0,-2.94990348816,-2.66018462181,-1.02583897114,0.0,0.0,109.806259155,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.159210965037,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0444136112928,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0,1,0,0,0,0,0,0,1
